SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,1377.00,1390.00,1367.70,1374.60,1390.00,1376.30,644,4345,5980155.00,
500003,AEGIS LOGIS ,A ,Q,281.95,293.95,281.95,291.45,291.45,282.10,1066,12717,3675760.00,
500008,AMAR RAJA BA,A ,Q,845.50,855.00,834.00,836.45,834.00,845.40,1139,18707,15791023.00,
500009,A.SARABHAI  ,X ,Q,18.55,18.55,17.50,18.15,18.15,18.15,188,57200,1025379.00,
500010,HDFC        ,A ,Q,2480.00,2507.00,2457.25,2481.80,2479.50,2472.80,7321,100767,250752388.00,
500012,ANDHRA PETRO,X ,Q,62.20,63.55,61.70,63.35,63.00,62.10,503,154357,9695899.00,
500013,ANSAL INFRAS,B ,Q,7.05,7.06,6.79,7.00,6.99,6.73,86,40135,282153.00,
500014,UTIQUE      ,X ,Q,1.78,1.78,1.78,1.78,1.78,1.70,10,1673,2977.00,
500020,BOM DYEING  ,A ,Q,72.00,73.15,71.40,72.35,72.35,71.45,1350,264311,19073856.00,
500023,ASIANHOTNR  ,B ,Q,65.40,65.40,63.55,63.55,63.55,62.50,3,52,3306.00,
500027,ATUL LTD.   ,A ,Q,7522.00,7999.95,7514.00,7888.75,7888.75,7501.20,1751,4229,33208646.00,
500028,ATV PROJECTS,XT,Q,4.34,4.34,4.10,4.10,4.10,4.14,52,12379,53699.00,
500031,BAJAJ ELECT.,A ,Q,1016.95,1029.00,1000.45,1019.80,1019.00,1007.60,522,4018,4097689.00,
500032,BAJAJHIND   ,A ,Q,6.23,6.65,6.22,6.52,6.52,6.23,1162,1231699,7893381.00,
500033,FORCE MOTR  ,A ,Q,1174.80,1232.00,1174.80,1197.00,1197.00,1163.25,983,5582,6711811.00,
500034,BAJFINANCE  ,A ,Q,4989.95,5109.90,4942.00,5076.75,5076.75,4992.25,6777,60128,303092112.00,
500038,BALRAM.CHINI,A ,Q,214.95,215.55,208.00,214.15,214.65,210.80,2252,175961,37601047.00,
500039,BANCO PROD. ,B ,Q,141.85,143.00,140.60,141.75,142.00,141.45,1063,20232,2868628.00,
500040,CENTURY TEXT,A ,Q,444.00,454.00,441.90,447.80,451.45,439.35,1766,53940,24153107.00,
500041,BANNARI AMAN,A ,Q,1598.15,1687.95,1598.15,1668.00,1668.00,1633.15,7,10,16445.00,
500042,BASF INDIA  ,A ,Q,2117.65,2138.75,2071.80,2089.85,2075.00,2109.25,592,3156,6641420.00,
500043,BATA INDIA  ,A ,Q,1402.95,1407.60,1384.20,1388.05,1388.05,1390.35,2700,24429,34055564.00,
500048,BEML LTD    ,A ,Q,1260.00,1313.00,1246.00,1283.25,1276.00,1265.30,2226,41552,53324676.00,
500049,BHARAT ELECT,A ,Q,132.50,134.45,130.55,131.35,131.35,130.70,1992,269991,35842457.00,
500052,BHANSALI ENG,A ,Q,161.50,165.70,161.25,162.25,162.25,161.90,1193,88799,14521676.00,
500055,TATASTLBSL  ,B ,Q,56.30,57.20,55.75,56.50,56.50,55.55,4649,1248859,70644529.00,
500058,BIHAR SPONGE,XT,Q,2.29,2.29,2.29,2.29,2.29,2.25,5,4100,9389.00,
500060,BIRLACABLE  ,B ,Q,61.50,62.25,61.10,61.40,61.40,61.05,85,5008,308266.00,
500067,BLUE STAR   ,A ,Q,920.00,927.45,908.85,910.15,911.00,912.20,804,6788,6225844.00,
500068,DISA INDIA  ,X ,Q,4608.00,4620.00,4551.00,4605.60,4581.00,4609.35,30,178,818026.00,
500069,BNK CAPITAL ,X ,Q,183.00,184.90,181.30,183.95,184.90,182.65,178,48893,8979680.00,
500074,BPL LTD.    ,B ,Q,22.55,23.65,22.55,23.20,23.10,23.10,128,8654,201150.00,
500078,OAL         ,B ,Q,656.50,722.65,655.30,709.75,709.75,641.70,1800,15851,11064996.00,
500083,CENTURY EXT ,B ,Q,4.59,4.59,4.33,4.51,4.51,4.41,47,4699,20721.00,
500084,CESC LTD.   ,A ,Q,601.50,625.00,600.45,622.75,625.00,599.00,1557,33987,20977140.00,
500085,CHAMBAL FERT,A ,Q,220.75,228.70,220.75,222.85,223.95,221.75,966,42872,9617684.00,
500086,EXIDE IND.  ,A ,Q,183.85,186.30,183.75,185.60,185.60,183.50,1163,84082,15575161.00,
500087,CIPLA LTD.  ,A ,Q,836.20,844.70,828.75,840.60,840.60,836.20,9915,165275,138662305.00,
500089,DIC INDIA   ,B ,Q,386.50,399.00,386.50,394.50,393.85,395.00,41,392,153914.00,
500092,CRISIL LTD  ,A ,Q,1750.05,1877.30,1750.05,1834.50,1834.50,1752.95,1709,10963,20051172.00,
500093,CGPOWER     ,B ,Q,71.40,73.20,70.25,73.20,73.20,69.75,3124,1303144,94674924.00,
500096,DABUR (I)   ,A ,Q,546.90,557.50,546.90,553.05,552.30,546.90,3047,97682,54118207.00,
500097,DALMIASUG   ,A ,Q,183.80,183.80,175.55,177.05,176.45,177.05,554,18056,3193401.00,
500101,ARVIND Ltd  ,A ,Q,65.75,68.80,65.75,68.25,68.05,66.80,2045,495467,33133955.00,
500102,BALARPUR IND,Z ,Q,1.11,1.14,1.08,1.13,1.13,1.12,170,709845,794905.00,
500103,BHEL        ,A ,Q,49.30,50.80,49.30,50.00,50.00,49.35,7681,3216306,161269909.00,
500104,HIND.PETRO  ,A ,Q,236.00,238.70,235.00,235.95,236.05,235.25,986,68356,16177011.00,
500106,IFCI LTD    ,A ,Q,11.55,12.09,11.55,11.85,11.81,11.82,3812,976248,11612872.00,
500108,MAHA.TELE   ,B ,Q,18.00,18.55,17.50,18.10,18.10,17.70,583,364224,6673069.00,
500109,MRPL        ,A ,Q,39.45,39.75,39.10,39.20,39.20,39.25,442,94955,3745107.00,
500110,CHENNAI PET.,A ,Q,98.00,102.15,98.00,100.30,100.05,98.25,626,50949,5114552.00,
500111,REL.CAP.    ,B ,Q,11.10,11.27,10.83,11.11,11.11,11.10,763,363454,3997940.00,
500112,STATE BANK  ,A ,Q,351.00,363.20,347.90,358.45,358.45,350.55,22213,2318862,830616369.00,
500113,STEEL AUTH. ,A ,Q,91.75,92.30,89.30,89.80,89.80,91.05,7249,2798324,254445578.00,
500114,TITAN       ,A ,Q,1524.70,1561.00,1508.40,1513.95,1513.95,1525.85,6479,157164,240747338.00,
500116,IDBI BANK L ,A ,Q,38.00,38.50,37.75,37.85,37.85,38.00,3222,1410304,53656269.00,
500117,DCW LTD.    ,B ,Q,28.05,30.40,28.05,30.05,30.05,28.10,877,256984,7597577.00,
500119,DHAMPUR SUGA,A ,Q,180.00,180.00,175.00,176.30,176.15,175.55,230,11832,2101869.00,
500120,DIAMINES&CHM,X ,Q,292.00,321.80,290.00,317.05,317.05,288.20,1380,55301,17241031.00,
500123,ELANTAS     ,A ,Q,3465.00,3700.00,3465.00,3622.20,3622.20,3471.20,320,2819,10144752.00,
500124,DR.REDDY'S  ,A ,Q,4643.00,4734.45,4643.00,4690.25,4684.00,4617.55,3091,29802,139943374.00,
500125,E.I.D.PAR   ,A ,Q,316.50,326.90,316.50,325.35,324.70,317.90,1356,17799,5766368.00,
500126,PGHL        ,A ,Q,6240.90,6240.90,6185.05,6194.30,6211.00,6238.10,250,444,2755933.00,
500128,ELEC.CASTING,B ,Q,26.00,30.95,26.00,30.10,30.10,26.05,1511,383280,11039294.00,
500133,ESAB INDIA  ,A ,Q,1809.55,1830.35,1790.50,1796.05,1795.00,1794.30,120,302,547425.00,
500135,EPL         ,A ,Q,226.75,229.95,224.60,225.05,225.45,227.30,315,7610,1725284.00,
500136,ESTER INDUS.,B ,Q,115.55,118.50,115.20,117.15,118.50,114.35,209,7887,920434.00,
500143,P.H.CAPITAL ,X ,Q,29.95,29.95,28.50,28.50,28.50,29.95,3,58,1654.00,
500144,FINOL. CABLE,A ,Q,372.50,381.00,372.50,379.40,377.60,374.40,136,1773,669911.00,
500147,COCKERILL   ,X ,Q,825.50,870.95,825.50,847.55,845.00,855.00,44,711,595477.00,
500148,UFLEX LTD   ,A ,Q,375.00,382.15,375.00,376.25,377.00,378.65,707,14948,5670629.00,
500150,FOSECO INDIA,B ,Q,1200.00,1218.40,1189.40,1205.65,1211.00,1189.35,89,221,266154.00,
500151,GOLDEN TOB  ,B ,Q,45.00,45.00,41.55,41.75,41.75,41.90,22,158,6735.00,
500153,GANESH BENZO,X ,Q,70.60,71.95,69.35,71.25,71.25,70.20,309,54601,3880460.00,
500159,METROGLOBL  ,X ,Q,55.60,57.20,54.05,54.65,54.65,55.60,16,968,53107.00,
500160,GTL LTD.    ,B ,Q,5.84,5.84,5.41,5.62,5.62,5.65,132,24445,137087.00,
500163,GODFREY PH  ,A ,Q,907.95,915.00,901.35,910.30,903.40,903.15,173,2242,2039829.00,
500164,GODREJ IND  ,A ,Q,534.35,544.05,532.60,539.70,541.00,534.50,877,7345,3962335.00,
500165,KANSAI NERO ,A ,Q,590.75,595.00,585.65,593.75,594.35,591.15,599,7038,4166359.00,
500166,GOODRICKE   ,X ,Q,217.40,217.60,201.05,208.55,208.30,215.05,205,15293,3224879.00,
500168,GOODYEAR (I),A ,Q,901.30,915.00,901.30,912.65,915.00,900.55,251,1479,1346159.00,
500170,GTN INDUS   ,X ,Q,11.60,11.60,10.63,10.63,10.63,11.18,14,883,9403.00,
500171,GHCL LTD    ,A ,Q,231.90,235.85,228.00,229.05,229.05,232.25,517,10059,2322417.00,
500173,GFLLIMITED  ,T ,Q,67.25,74.00,67.25,72.20,72.50,70.75,477,48998,3478013.00,
500174,GUJ.LEASE   ,B ,Q,2.40,2.40,2.40,2.40,2.40,2.29,1,2000,4800.00,
500179,HCL INFOSYS ,B ,Q,9.06,9.31,9.02,9.14,9.20,9.24,116,45511,417307.00,
500180,HDFC BANK   ,A ,Q,1437.35,1456.50,1422.05,1447.35,1447.35,1440.95,15895,369897,534468015.00,
500182,HEROMOTOCO  ,A ,Q,2899.95,2948.70,2876.00,2941.50,2942.00,2888.95,3565,35584,104205948.00,
500183,HFCL        ,A ,Q,25.80,26.35,25.50,25.70,25.70,25.65,1271,518949,13472336.00,
500184,HSCL        ,A ,Q,44.90,45.75,44.15,44.75,44.65,44.60,1671,346929,15599937.00,
500185,HIND.CONSTN.,A ,Q,8.24,8.26,7.98,8.08,8.08,8.20,813,405282,3290128.00,
500186,HIND.OIL EXP,A ,Q,97.40,102.05,97.00,100.60,100.60,97.25,958,73920,7394283.00,
500187,HSIL        ,B ,Q,154.95,158.75,153.80,154.70,154.05,154.35,727,10712,1665426.00,
500188,HINDUS.ZI   ,A ,Q,311.20,317.60,305.30,307.55,307.55,301.70,9689,373326,116348875.00,
500189,NXTDIGITAL  ,B ,Q,474.80,475.00,471.05,471.80,471.80,461.85,15,91,43203.00,
500191,HMT LTD.    ,Z ,Q,30.90,31.85,29.50,31.10,31.50,30.35,70,8017,248699.00,
500192,PRAG BOSIMI ,XT,Q,1.68,1.74,1.60,1.70,1.60,1.68,7,1705,2808.00,
500193,HLVLTD      ,B ,Q,6.00,6.06,5.86,5.92,5.92,6.00,123,31852,189011.00,
500199,I.G.PETRO   ,B ,Q,455.00,481.00,455.00,467.85,473.00,440.40,1026,15199,7120102.00,
500201,IND.GLYCOLS ,A ,Q,430.00,448.00,428.25,440.35,440.35,427.80,1048,24161,10512623.00,
500207,INDO RAMA   ,B ,Q,38.15,39.75,37.05,37.65,37.85,38.05,85,4395,166121.00,
500209,INFOSYS LTD ,A ,Q,1409.50,1434.50,1406.50,1430.25,1430.25,1411.15,14562,316152,449502695.00,
500210,INGERSOLL   ,A ,Q,722.00,732.00,707.00,718.85,717.15,716.15,688,2776,1996122.00,
500211,INSILCO LTD.,X ,Q,6.94,7.19,6.74,6.79,6.79,6.94,117,14643,101322.00,
500212,INTEG.FIN.SE,XT,Q,28.75,28.75,28.00,28.75,28.75,27.40,7,97,2788.00,
500213,INTER.TRAVEL,X ,Q,60.00,60.05,59.20,59.80,60.00,59.30,11,357,21387.00,
500214,ION EXCHANGE,A ,Q,1276.00,1314.00,1276.00,1285.95,1285.95,1275.25,675,28150,36360060.00,
500215,AGRO TECH FO,A ,Q,847.75,865.10,847.75,860.30,860.40,844.90,205,1140,976366.00,
500219,JAIN IRRIG  ,A ,Q,19.25,19.60,19.00,19.35,19.25,19.10,541,205994,3957020.00,
500220,JASCH INDUST,X ,Q,56.45,61.40,55.30,57.05,57.05,58.70,46,4170,244231.00,
500223,JCT LTD     ,X ,Q,0.94,0.94,0.90,0.90,0.92,0.94,545,3310477,3000356.00,
500227,JINDAL POLYF,A ,Q,798.70,814.35,784.40,814.35,814.35,775.60,902,20025,16208337.00,
500228,JSWSL       ,A ,Q,539.00,566.85,533.60,562.30,562.30,537.15,10101,632052,348599783.00,
500231,UMANG DAIR  ,B ,Q,58.15,60.40,57.20,59.20,59.80,57.15,70,2352,137621.00,
500233,KAJARIA CER.,A ,Q,987.00,987.00,956.10,976.20,976.20,962.55,552,6743,6539013.00,
500234,KAKATIYA CEM,B ,Q,172.15,174.65,168.00,171.75,172.30,172.15,184,1592,275241.00,
500235,KALYANI STEL,A ,Q,340.40,347.00,334.35,336.70,336.15,341.10,819,17779,6073785.00,
500236,KANELIND    ,XT,Q,1.16,1.16,1.14,1.14,1.14,1.14,5,1821,2110.00,
500238,WHIRLPOOL   ,A ,Q,2181.00,2200.00,2175.10,2187.90,2190.00,2187.65,1443,5565,12167536.00,
500239,KG DENIM    ,X ,Q,28.75,29.50,28.40,29.40,29.40,29.35,44,5301,152985.00,
500240,KINETIC ENG.,XT,Q,43.70,43.70,40.65,42.10,41.50,42.25,42,2983,124510.00,
500241,KIRL.BROS.  ,B ,Q,261.95,267.65,256.10,257.50,257.50,256.80,260,5694,1487001.00,
500243,KIRL INDUS  ,B ,Q,1382.00,1387.00,1330.00,1350.70,1385.50,1351.75,50,181,245638.00,
500245,KIRL.FERROUS,B ,Q,198.00,202.00,192.95,196.15,196.60,197.05,1233,48878,9610026.00,
500246,ENVAIN ELECT,XT,Q,32.00,34.10,32.00,34.10,34.10,32.80,2,7,234.00,
500247,KOTAK MAH.BK,A ,Q,1757.60,1810.00,1746.45,1791.55,1791.55,1768.40,7335,110100,197175299.00,
500249,KSB         ,A ,Q,899.00,912.15,887.00,893.10,892.00,895.60,620,4097,3685356.00,
500250,L.G.BALKRISH,A ,Q,312.00,319.00,312.00,315.10,315.05,310.15,192,2329,737618.00,
500251,TRENT LTD.  ,A ,Q,703.85,733.35,694.80,722.15,722.35,703.55,2222,42923,30891447.00,
500252,LAXMIMACH   ,A ,Q,6719.05,6760.00,6637.00,6671.85,6637.00,6677.85,163,272,1822838.00,
500253,LIC HOUS.FIN,A ,Q,419.00,426.45,415.85,418.95,418.95,419.90,2561,122627,51591972.00,
500257,LUPIN LTD.  ,A ,Q,1042.50,1051.00,1032.00,1034.95,1039.75,1042.20,4150,117937,122988358.00,
500259,LYKA LABS   ,T ,Q,28.90,29.80,28.50,28.50,28.50,28.55,28,2732,79690.00,
500260,RAMCOCEM    ,A ,Q,1050.00,1058.75,1034.85,1041.30,1043.30,1041.50,892,13792,14392350.00,
500264,MAFATLAL IND,X ,Q,90.80,92.35,89.20,91.20,90.90,90.80,37,2042,185142.00,
500265,MAH.SEAMLESS,A ,Q,279.35,282.80,277.05,280.50,279.95,279.45,311,4679,1310788.00,
500266,MAH.SCOOTER ,A ,Q,3569.95,3605.50,3569.95,3596.25,3605.50,3547.30,28,47,168663.00,
500267,MAJESTIC AUT,X ,Q,106.90,107.00,102.20,105.70,105.70,102.70,27,1311,138439.00,
500268,MANALI PETRO,B ,Q,72.90,74.55,70.55,73.20,73.20,72.35,1662,183290,13395452.00,
500271,MFSL        ,A ,Q,892.75,903.50,885.00,889.80,889.85,890.50,1103,29419,26341097.00,
500277,MID INDIA IN,XT,Q,3.71,3.71,3.57,3.57,3.57,3.64,5,5132,18338.00,
500279,MIRC ELECT  ,T ,Q,14.79,14.79,14.01,14.15,14.30,14.18,109,72908,1036624.00,
500280,CENTURY ENKA,B ,Q,249.85,255.65,249.85,254.15,254.60,248.55,326,2710,688444.00,
500284,LORDS CHLORO,X ,Q,33.00,33.00,30.25,32.60,32.60,31.80,17,804,25002.00,
500285,SPICEJET LTD,A ,Q,69.05,72.35,68.75,71.90,71.90,69.40,2049,561091,39724264.00,
500288,MOREPEN LAB.,A ,Q,35.00,37.75,34.90,36.50,36.50,35.25,3513,1093045,39977056.00,
500290,MRF LTD.    ,A ,Q,82000.00,84075.85,81550.00,83701.00,83451.30,82230.65,524,662,55098693.00,
500292,HEIDEL CEM  ,A ,Q,242.00,248.30,239.20,244.85,246.35,238.15,827,25904,6365125.00,
500294,NCC         ,A ,Q,79.20,79.60,78.20,79.00,79.00,78.45,1055,426157,33698092.00,
500295,VEDL        ,A ,Q,234.00,238.70,233.45,236.90,236.90,233.50,3311,489858,115307619.00,
500296,NAHAR SPG.  ,B ,Q,102.05,106.00,102.00,104.25,104.15,103.50,78,2782,290606.00,
500298,NAT.PEROXIDE,A ,Q,2311.00,2348.00,2286.00,2299.30,2299.30,2284.75,1077,9293,21492894.00,
500300,GRASIM IND. ,A ,Q,1432.50,1443.85,1429.50,1438.15,1434.25,1432.05,729,18645,26779708.00,
500302,PEL         ,A ,Q,1753.90,1800.00,1753.90,1783.60,1785.00,1750.00,1625,26005,46288416.00,
500304,NIIT LTD.   ,A ,Q,180.25,180.50,174.70,177.00,177.00,182.00,943,45836,8116527.00,
500306,JAYKAY      ,XT,Q,40.85,40.85,40.85,40.85,40.85,40.05,55,18409,752007.00,
500307,NIRLON      ,A ,Q,268.00,278.00,267.45,275.50,277.95,270.00,46,1580,432600.00,
500312,ONGC CORPN  ,A ,Q,103.60,105.40,103.50,104.65,104.65,103.85,2892,597805,62451976.00,
500313,OIL COUNTRY ,T ,Q,5.75,6.03,5.51,5.66,5.66,5.75,40,18635,110729.00,
500314,ORIENT HOTEL,B ,Q,22.10,22.60,21.50,22.45,22.45,22.50,50,8043,178096.00,
500317,OSWAL AGRO. ,B ,Q,9.85,10.27,9.85,10.12,10.12,10.04,38,6266,63675.00,
500319,INDIAN SUCRO,X ,Q,21.50,23.45,21.45,22.95,23.20,22.45,38,5410,122754.00,
500325,RELIANCE    ,A ,Q,1992.20,2046.10,1992.20,2002.80,2002.80,1983.65,14235,281524,568549973.00,
500327,PILITA      ,B ,Q,17.35,17.75,17.00,17.40,17.25,17.20,62,28269,490995.00,
500330,RAYMOND     ,A ,Q,341.25,367.00,341.25,362.75,362.75,348.45,3106,77694,28028303.00,
500331,PIDILITE    ,A ,Q,1873.50,1896.90,1862.00,1888.30,1888.65,1873.50,1357,17825,33583178.00,
500333,PIX TRANS   ,X ,Q,341.20,350.00,341.20,348.40,348.00,338.90,114,4014,1388581.00,
500335,BIRLA CORPN.,A ,Q,970.20,983.10,954.10,966.10,968.00,972.35,452,4177,4047689.00,
500336,SURYA ROSHNI,A ,Q,356.90,385.00,355.65,374.30,372.00,357.15,2894,71278,25937959.00,
500337,PRIME SECUR.,T ,Q,43.45,44.00,41.50,43.15,42.20,43.45,36,5565,233538.00,
500338,PRSMJOHNSN  ,A ,Q,126.45,129.10,125.45,126.35,126.35,124.55,247,13819,1757578.00,
500339,RAIN        ,A ,Q,152.50,165.50,151.95,162.05,161.55,150.90,5852,662638,106476124.00,
500343,AMJLAND     ,B ,Q,21.55,24.25,21.55,23.50,23.50,23.40,16,2229,50239.00,
500346,PUN.COMMUNI.,B ,Q,22.40,22.40,22.00,22.00,22.00,22.40,10,389,8631.00,
500350,RSWM  LTD   ,B ,Q,195.45,199.00,189.10,195.30,195.70,193.85,89,1144,221802.00,
500354,RAJSH.SUGAR ,T ,Q,18.45,18.45,17.40,17.95,17.95,17.60,10,1680,30626.00,
500355,RALLIS INDIA,A ,Q,260.80,272.55,259.75,271.65,271.65,257.75,1758,42228,11331905.00,
500356,RAMANEWS    ,B ,Q,16.15,16.25,15.85,16.00,16.00,15.95,59,10479,166243.00,
500357,RAMA PAPER  ,XT,Q,14.18,14.74,14.18,14.74,14.74,14.46,19,3479,49466.00,
500358,RAMA PETRO  ,XT,Q,3.40,3.40,3.40,3.40,3.40,3.46,5,1000,3400.00,
500360,RAPICUT CARB,X ,Q,25.35,25.55,24.45,24.45,24.45,25.55,8,1001,25536.00,
500365,WELSPLSOL   ,X ,Q,14.75,16.00,14.65,15.60,15.60,14.46,459,489186,7493042.00,
500366,ROLTA (I)   ,B ,Q,3.85,3.85,3.85,3.85,3.85,3.67,29,18793,72353.00,
500367,RUBFILA INT.,X ,Q,60.60,60.60,58.50,59.55,59.90,59.10,123,24807,1482199.00,
500368,RUCHI SOYA  ,B ,Q,720.00,729.80,682.85,700.35,700.35,711.20,755,10136,7100636.00,
500370,SALORA INT. ,XT,Q,37.00,39.75,37.00,39.60,38.00,38.25,13,8085,314545.00,
500378,JINDAL SAW  ,A ,Q,74.30,75.80,74.00,75.30,75.15,73.95,747,94486,7062355.00,
500380,JK LAKSHMI  ,A ,Q,419.45,428.65,418.85,425.60,425.55,419.45,308,5247,2234492.00,
500387,SHREE CEMENT,A ,Q,30150.00,30554.95,30040.50,30273.25,30311.50,30132.95,1465,3138,95012098.00,
500388,SHREE KRISHN,XT,Q,14.40,14.40,14.40,14.40,14.40,14.40,1,1,14.00,
500390,REL INFRA   ,A ,Q,39.50,39.50,37.25,37.90,37.90,38.90,2833,582443,22207089.00,
500400,TATA POWER  ,A ,Q,104.10,105.60,101.75,104.10,104.10,104.65,6780,1889305,197805315.00,
500402,SPMLINFRA   ,B ,Q,10.15,10.98,9.62,10.74,10.90,10.01,55,30713,321911.00,
500403,SUNDARAM FAS,A ,Q,746.00,752.55,734.50,744.35,748.40,741.25,344,3144,2339127.00,
500404,SUNFLAG IRON,A ,Q,64.90,67.85,64.35,66.35,66.10,64.35,724,73188,4843104.00,
500405,SUPREME PET ,A ,Q,465.00,474.00,458.05,469.65,468.30,460.00,1587,18517,8619929.00,
500407,SWARAJ ENGIN,A ,Q,1331.25,1334.00,1300.00,1330.05,1333.00,1332.00,322,730,961179.00,
500408,TATA ELXSI  ,A ,Q,2888.95,2970.90,2843.35,2946.65,2946.65,2875.20,2835,30160,87650471.00,
500410,ACC LTD     ,A ,Q,1915.50,1954.00,1902.75,1917.30,1913.35,1907.95,2035,34115,65942781.00,
500411,THERMAX     ,A ,Q,1270.00,1445.00,1270.00,1402.65,1402.65,1275.45,1331,7573,10319910.00,
500412,THIRUMALAI  ,A ,Q,88.75,94.75,88.70,93.90,93.90,88.15,1159,104441,9658414.00,
500413,THOMAS COOK ,A ,Q,48.35,48.35,45.95,46.25,46.35,46.20,186,15530,720960.00,
500414,TIMEX GROUP ,X ,Q,27.75,28.70,27.70,28.40,28.40,28.25,90,17340,489054.00,
500418,TOKYO PLAST ,B ,Q,71.60,73.50,71.25,71.25,71.25,70.05,46,1147,83386.00,
500420,TORRENT PHAR,A ,Q,2589.00,2595.00,2563.25,2577.80,2580.25,2562.15,859,6440,16612957.00,
500422,TRANSCHEM   ,X ,Q,17.00,17.00,16.05,17.00,17.00,16.70,10,370,6118.00,
500425,AMBUJA CEME ,A ,Q,305.45,311.30,305.05,308.60,308.60,305.45,1287,94591,29179399.00,
500426,UTLINDS     ,XT,Q,13.70,14.39,13.70,14.36,14.39,14.38,19,4842,69481.00,
500429,UNIPHOS ENT.,B ,Q,85.75,86.60,83.30,83.65,83.30,85.65,196,13303,1122825.00,
500439,VARD HOLDNG ,B ,Q,1765.00,1765.00,1645.05,1674.10,1645.05,1759.70,64,254,432231.00,
500440,HINDALCO    ,A ,Q,350.00,360.50,349.45,352.25,352.25,350.50,5381,403392,143320787.00,
500444,WEST COAS PA,A ,Q,234.10,236.45,230.00,231.60,230.00,233.60,462,9802,2281403.00,
500449,HIND.ORG.CHM,T ,Q,39.00,40.00,38.45,39.10,39.45,38.65,294,66666,2626956.00,
500450,MPIL CORP L ,X ,Q,282.00,282.00,282.00,282.00,282.00,280.35,1,2,564.00,
500456,PAS.ACRYLON ,X ,Q,14.75,15.19,14.75,14.92,14.95,14.90,124,39855,596971.00,
500458,KORE        ,XT,Q,2.02,2.02,1.92,2.01,2.01,2.02,16,1428,2811.00,
500459,PROCTER &GAM,A ,Q,12584.45,12900.00,12555.00,12870.25,12900.00,12621.25,228,340,4320855.00,
500460,MUKAND LTD. ,B ,Q,84.50,90.00,80.70,86.25,86.25,85.15,1072,86977,7489055.00,
500463,AGCNET      ,B ,Q,1536.90,1536.90,1500.00,1536.90,1536.90,1463.75,35,976,1498155.00,
500464,UCAL FUEL   ,B ,Q,143.00,143.45,141.85,142.05,141.90,140.90,74,1902,270863.00,
500467,HARR.MALAYAL,B ,Q,158.00,158.10,151.70,152.10,151.95,154.90,392,11474,1769960.00,
500469,FEDERAL BANK,A ,Q,77.00,79.65,76.35,79.00,79.00,76.85,4290,1286157,100779897.00,
500470,TATA STEEL  ,A ,Q,869.00,884.85,863.00,874.75,874.75,862.85,16077,746580,653801051.00,
500472,SKF INDIA   ,A ,Q,2184.00,2186.15,2170.00,2178.95,2175.00,2172.65,131,348,757334.00,
500477,ASHOK LEYL. ,A ,Q,113.40,117.10,112.45,116.75,116.75,112.50,11046,1750902,202958148.00,
500480,CUMMINS (I) ,A ,Q,875.10,901.45,875.10,888.85,886.70,878.40,1011,30387,27162145.00,
500483,TATA COMM   ,A ,Q,1119.20,1124.90,1109.00,1117.50,1111.50,1113.40,679,6467,7211742.00,
500488,ABBOTT (I)  ,A ,Q,15216.00,15339.25,15174.25,15315.60,15301.55,15192.05,115,179,2731583.00,
500490,BAJ HOLD INV,A ,Q,3324.20,3382.00,3307.80,3341.95,3367.90,3324.20,333,906,3039165.00,
500493,BHARAT FORGE,A ,Q,625.50,625.50,608.70,611.95,612.00,617.25,956,43214,26516639.00,
500495,ESCORTS LTD.,A ,Q,1222.20,1249.95,1219.60,1239.25,1239.25,1222.20,3041,61316,75962769.00,
500500,HIND.MOTORS ,T ,Q,6.45,6.84,6.45,6.64,6.64,6.59,16,2500,16442.00,
500510,LARSEN & TOU,A ,Q,1409.00,1417.00,1389.65,1403.90,1403.90,1400.85,2325,53037,74657872.00,
500520,MAH & MAH   ,A ,Q,785.00,798.55,776.95,796.40,796.40,781.20,4142,118584,93695627.00,
500530,BOSCH LTD   ,A ,Q,14117.95,14758.00,14073.55,14563.60,14587.95,14137.45,1364,2828,41009712.00,
500540,PREMIER LTD ,T ,Q,2.59,2.59,2.43,2.46,2.46,2.54,9,2863,7021.00,
500547,BHARAT PET. ,A ,Q,427.00,431.30,427.00,428.20,428.20,428.20,5369,196504,84375902.00,
500550,SIEMENS LTD.,A ,Q,1812.00,1812.00,1782.45,1791.30,1790.25,1783.80,678,7751,13900436.00,
500570,TATA MOTORS ,A ,Q,307.25,310.75,305.00,307.80,307.80,307.65,15413,2602498,802756891.00,
500575,VOLTAS LTD  ,A ,Q,989.00,1018.35,975.90,999.20,999.20,974.45,3073,96076,96280787.00,
500620,GREAT EASTE ,A ,Q,307.00,307.75,300.65,301.00,301.00,299.55,686,7996,2423576.00,
500645,DEEPAK FERT.,A ,Q,228.00,242.75,225.90,239.50,239.65,225.60,3300,184082,43553435.00,
500650,EXCEL INDUST,A ,Q,845.20,848.00,840.00,845.40,847.15,844.25,166,985,832143.00,
500655,GARWARE POLY,X ,Q,738.95,770.00,725.00,761.35,761.35,732.15,648,41021,31113055.00,
500660,GLAXOSMITH  ,A ,Q,1432.45,1440.00,1421.05,1424.70,1430.70,1424.10,262,1459,2085198.00,
500670,GUJ.NARMADA ,A ,Q,313.40,330.00,313.40,326.95,326.95,313.30,2693,125381,40446551.00,
